ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
8064,16,9,2023,78,P,833,17,9,40000
2220,10,12,2023,42,P,865,12,12,20000
1704,1,7,2024,43,P,488,5,2,30000
3005,15,6,2023,74,L,645,19,1,50000
5873,27,10,2023,41,P,721,1,13,30000
2439,18,7,2024,30,L,615,17,13,40000
3721,23,1,2023,40,P,520,15,13,20000
3648,25,1,2024,54,P,963,14,3,20000
1753,25,11,2022,43,L,555,18,6,30000
7490,9,6,2022,48,L,609,9,10,50000
8307,23,6,2024,21,P,544,4,3,40000
1810,5,2,2023,58,L,84,9,11,30000
8571,1,3,2023,72,L,998,5,2,30000
8845,18,6,2024,54,P,896,13,6,20000
6557,15,6,2024,56,L,174,5,8,20000
9519,8,6,2023,70,L,436,3,4,10000
3802,27,6,2024,61,L,396,5,8,30000
8200,8,7,2023,76,P,241,17,7,20000
1259,13,11,2023,22,L,142,11,2,50000
9567,1,10,2023,37,L,489,19,10,30000
9157,2,12,2023,66,L,951,15,13,40000
4390,23,1,2023,50,L,80,20,9,40000
238,7,12,2024,57,P,61,11,7,40000
8394,24,6,2023,64,L,386,16,11,20000
3369,17,9,2023,51,L,363,1,5,40000
3472,21,1,2024,73,L,202,9,4,10000
1983,19,5,2023,73,L,221,5,1,30000
4488,26,3,2023,51,P,378,13,3,10000
8477,17,1,2024,26,L,65,2,13,40000
8331,25,6,2022,72,P,894,11,10,10000
505,2,6,2023,40,P,581,16,10,20000
5192,29,12,2022,54,P,411,6,8,10000
3434,24,4,2023,36,L,870,19,12,10000
1374,16,2,2024,75,L,198,2,5,40000
8677,28,9,2022,24,P,696,2,3,50000
3271,30,5,2024,77,P,829,14,9,50000
1606,15,10,2024,34,L,969,18,8,50000
7279,3,9,2023,74,P,903,19,3,40000
365,29,12,2024,51,P,8,2,11,40000
3830,3,1,2022,80,P,635,8,7,40000
1396,10,1,2023,65,L,696,3,1,10000
6585,27,7,2022,68,P,529,13,2,40000
3164,31,6,2022,61,L,94,4,10,10000
970,12,6,2024,41,L,149,2,12,50000
3753,31,10,2024,39,P,151,15,13,40000
419,2,6,2024,45,P,559,13,13,20000
7403,30,3,2022,40,L,266,3,3,50000
8754,18,10,2022,50,P,22,9,5,40000
7153,7,11,2022,29,L,337,3,10,30000
1979,5,12,2023,54,P,487,16,14,50000
417,5,2,2022,41,P,304,17,9,10000
2117,9,10,2024,59,L,842,1,11,30000
5871,11,3,2022,50,P,929,15,4,30000
9218,20,5,2023,40,L,360,11,12,50000
2528,13,3,2022,77,L,148,13,8,50000
6124,21,12,2023,60,P,815,20,1,30000
4672,3,6,2022,43,L,448,5,9,50000
3629,27,8,2022,80,L,294,6,6,40000
7093,17,12,2023,56,P,191,1,12,40000
1978,28,1,2024,37,L,218,3,6,30000
1051,28,12,2023,31,P,285,10,5,50000
6673,31,1,2023,48,L,223,4,2,10000
4818,25,10,2024,26,P,993,6,13,20000
1074,20,11,2023,23,L,965,19,10,40000
5461,27,10,2023,27,L,638,14,3,40000
2093,27,3,2023,35,L,654,19,8,20000
135,17,1,2024,67,L,920,4,7,40000
8851,9,4,2022,67,L,882,9,3,50000
5595,13,11,2023,22,L,244,10,13,50000
6224,3,12,2023,59,P,426,14,4,30000
6820,23,1,2024,35,P,388,10,4,50000
4389,27,11,2024,67,P,205,7,13,10000
5564,26,10,2023,35,L,535,3,7,10000
7865,22,12,2022,60,P,517,18,4,30000
5973,27,1,2023,71,L,626,5,12,40000
3232,16,6,2022,80,P,242,19,11,10000
4716,2,6,2022,43,P,512,6,3,20000
1231,22,5,2024,51,L,988,15,8,10000
6128,29,3,2023,44,P,814,4,12,30000
2766,14,12,2022,52,L,612,19,3,20000
3532,11,5,2022,76,P,885,20,12,40000
9142,23,9,2023,66,P,884,10,8,20000
2645,22,10,2022,21,P,244,10,12,50000
5268,14,3,2024,30,L,578,1,13,40000
8912,11,2,2024,77,P,225,10,5,10000
6072,13,9,2022,72,P,355,12,3,20000
996,8,12,2024,34,L,330,9,4,50000
1750,17,12,2023,61,P,545,18,11,40000
7089,10,5,2022,29,L,164,8,1,10000
9433,19,9,2023,78,L,460,20,2,30000
3997,5,6,2024,70,L,628,13,12,50000
1625,11,10,2022,22,L,811,20,1,50000
3561,29,6,2023,32,P,910,12,8,40000
9520,2,1,2023,75,P,981,10,6,50000
4308,14,3,2022,70,L,837,11,1,50000
8608,16,12,2024,63,L,30,18,7,50000
1652,4,6,2022,48,P,304,15,8,50000
1728,14,12,2022,21,P,387,17,11,50000
1888,12,3,2024,58,P,265,11,8,30000
8994,7,5,2023,27,P,638,17,6,30000
421,29,9,2024,50,P,234,8,11,30000
2162,17,12,2022,41,P,42,11,9,30000
8260,21,1,2023,48,P,41,13,7,40000
671,26,10,2023,30,P,392,4,4,10000
9266,10,9,2024,44,P,697,11,6,20000
3288,13,8,2022,22,P,115,1,13,10000
9960,18,1,2024,67,P,414,20,1,10000
8595,12,4,2022,36,L,156,6,5,50000
2138,11,12,2022,65,L,368,18,3,20000
1728,25,3,2024,52,P,412,4,11,30000
9283,6,8,2024,59,L,387,11,12,40000
2456,18,11,2022,77,P,998,9,9,10000
6449,26,10,2023,30,L,993,8,10,20000
5039,2,1,2022,54,P,170,2,10,10000
5201,31,8,2023,73,L,801,7,13,20000
8533,11,3,2023,30,L,215,18,1,20000
8259,21,6,2023,41,L,99,5,7,50000
777,27,1,2024,25,P,969,20,2,40000
94,31,8,2022,51,L,632,17,11,50000
8518,11,1,2023,55,P,474,5,12,30000
297,11,10,2023,73,L,109,5,9,40000
3630,22,11,2022,38,P,762,8,10,50000
3342,6,8,2024,54,L,931,20,1,30000
9999,6,7,2024,66,L,529,15,7,10000
4946,4,6,2022,39,L,937,1,1,40000
9236,5,6,2022,48,P,88,3,1,30000
7964,7,3,2024,48,P,102,9,7,50000
2140,31,9,2023,59,P,218,1,12,10000
7233,23,10,2023,66,P,178,3,1,40000
2012,23,12,2024,55,P,96,13,11,30000
8478,11,11,2023,70,L,597,10,13,30000
2082,5,11,2023,35,L,297,19,6,30000
5823,13,2,2022,39,P,46,9,4,40000
6703,25,3,2024,39,L,178,9,1,30000
2567,21,7,2024,38,L,36,4,14,30000
5391,12,5,2022,50,L,108,15,6,50000
7834,30,7,2023,59,P,842,10,9,10000
2202,13,2,2023,67,P,987,8,7,40000
7079,12,11,2022,57,L,55,12,11,10000
6463,19,4,2023,78,L,751,3,14,10000
2845,1,11,2024,52,L,784,8,14,30000
8863,9,8,2022,23,L,311,19,14,10000
3303,27,8,2024,66,L,253,19,8,40000
7426,20,8,2022,57,L,356,2,3,20000
2562,3,3,2024,64,L,322,20,14,50000
4650,16,6,2023,75,L,209,9,12,20000
5742,2,3,2024,80,P,935,18,4,10000
5436,20,6,2023,48,L,220,20,6,30000
9060,12,5,2024,26,P,58,20,14,10000
4162,17,9,2023,80,P,793,11,7,30000
4936,10,12,2023,39,P,609,12,10,40000
14,6,9,2022,66,P,551,16,6,50000
9741,9,2,2023,71,L,433,5,2,20000
8856,31,2,2024,48,P,739,8,10,50000
338,27,5,2024,23,L,991,10,14,50000
8988,5,6,2023,60,L,610,8,8,10000
960,3,2,2024,21,P,807,17,5,10000
730,29,11,2024,52,L,691,11,3,10000
8265,5,10,2023,54,L,36,10,10,50000
3248,10,6,2022,68,P,219,12,10,30000
3414,16,9,2022,48,L,694,19,7,10000
5516,5,5,2023,42,L,754,11,2,20000
9659,2,1,2024,38,L,532,15,2,30000
619,15,3,2022,34,L,353,4,11,10000
4613,25,9,2022,34,P,568,20,5,40000
1376,27,8,2023,39,P,277,20,11,40000
9096,25,5,2024,56,P,30,1,12,30000
8080,17,2,2024,35,L,330,1,8,20000
557,7,5,2023,51,L,548,20,6,30000
5123,26,4,2024,24,L,193,3,6,30000
3750,24,3,2023,22,P,490,20,3,10000
6674,30,5,2023,77,L,842,6,5,30000
4918,13,5,2022,39,L,706,5,7,20000
1302,19,11,2024,64,P,913,9,10,10000
554,15,10,2023,44,P,681,4,11,20000
1779,6,1,2023,63,P,535,3,13,50000
8905,2,8,2024,38,L,926,20,7,10000
983,2,3,2022,57,L,400,18,1,40000
1981,11,9,2023,57,P,355,9,6,30000
5684,30,3,2023,71,P,774,8,9,50000
2690,24,7,2022,37,L,28,14,8,40000
8395,13,2,2024,56,L,343,16,3,10000
9038,16,11,2023,69,L,116,2,3,20000
2245,17,5,2023,40,L,49,14,1,30000
4520,15,3,2022,76,L,675,19,5,10000
7549,5,3,2022,68,P,78,10,10,10000
3863,7,4,2023,62,L,787,16,4,20000
9618,6,10,2023,70,L,484,9,1,40000
6856,22,5,2024,51,L,559,2,7,10000
1174,19,1,2024,70,L,907,16,1,20000
4899,22,3,2022,39,L,449,7,8,50000
6402,19,2,2022,26,P,916,20,14,10000
6910,24,9,2023,64,L,464,5,14,30000
2418,4,8,2024,27,P,719,3,5,30000
6204,5,7,2024,67,P,15,12,12,30000
4885,19,12,2023,63,L,398,17,3,10000
2158,16,7,2024,66,P,602,8,11,40000
2137,31,10,2022,80,P,990,3,4,50000
4095,30,1,2022,25,L,22,14,4,20000
9454,26,3,2022,51,L,640,8,10,10000
2972,6,2,2024,53,P,261,4,7,20000
8177,5,5,2023,31,L,303,10,11,30000
7824,17,7,2023,71,P,666,18,9,20000
164,14,10,2022,79,P,393,13,8,40000
8794,12,12,2023,56,L,120,11,11,50000
1538,21,2,2022,51,L,207,7,1,10000
9680,7,2,2022,32,L,6,20,12,10000
2223,4,8,2023,60,P,577,15,9,10000
5742,4,8,2023,40,L,794,6,9,20000
5361,25,5,2023,54,P,826,13,8,50000
1695,14,1,2022,65,P,73,6,11,10000
9704,6,4,2023,74,P,957,15,8,30000
6133,16,12,2023,57,P,956,11,12,20000
5786,22,1,2024,60,L,83,18,3,10000
5832,25,3,2024,41,L,509,20,11,30000
6450,10,11,2024,44,L,867,1,6,20000
7751,11,9,2024,25,L,234,19,13,10000
1834,30,3,2023,37,P,152,5,1,20000
1232,29,8,2024,26,P,898,7,3,20000
7191,18,4,2022,46,L,706,7,6,30000
3392,26,8,2024,57,P,140,3,12,30000
8631,4,9,2024,75,L,58,16,1,30000
136,24,1,2024,45,L,968,9,3,40000
1219,6,9,2023,58,P,454,10,10,10000
227,21,5,2024,35,L,513,20,12,50000
1300,24,11,2024,58,L,599,20,5,50000
4439,16,12,2024,66,L,439,14,11,50000
8649,28,2,2022,37,L,544,11,12,40000
2280,5,9,2023,72,L,971,3,3,10000
9936,13,7,2023,73,P,709,3,8,20000
6773,6,3,2022,43,P,465,10,1,30000
5683,22,7,2023,72,L,248,4,9,50000
8787,23,8,2023,76,P,847,10,6,40000
3298,4,4,2023,70,L,565,14,5,40000
6817,17,12,2023,66,P,440,9,1,20000
7607,21,12,2024,62,P,567,5,8,20000
2073,4,11,2022,79,L,792,8,14,50000
6089,15,3,2023,25,L,13,15,2,10000
145,21,7,2024,53,P,931,8,10,30000
693,7,6,2022,30,P,813,16,11,30000
555,15,1,2023,54,L,235,4,10,40000
9701,11,4,2022,31,P,372,14,7,30000
4965,1,12,2023,70,L,301,10,12,30000
3556,7,5,2023,66,L,589,3,10,50000
9531,20,9,2022,55,P,853,2,3,10000
3020,28,8,2023,54,P,539,16,4,20000
1091,9,1,2022,38,P,921,2,2,30000
582,14,11,2023,61,P,185,16,13,30000
1536,1,2,2023,68,L,932,14,14,30000
5566,10,12,2023,27,P,748,12,6,40000
1694,5,3,2024,59,P,714,4,13,50000
8876,29,3,2022,31,P,208,10,11,10000
5058,14,6,2022,51,L,943,9,1,10000
5292,7,1,2023,48,P,481,11,7,40000
5729,16,5,2022,44,P,98,19,8,40000
7770,5,10,2024,36,P,197,11,4,40000
8156,11,8,2022,42,P,254,13,2,50000
9426,4,7,2023,21,L,590,15,12,50000
7352,11,9,2023,69,L,299,11,9,40000
6948,5,8,2022,49,P,555,6,1,40000
4189,15,7,2022,67,P,268,5,14,40000
3089,7,12,2022,42,L,713,3,12,20000
1086,27,2,2022,66,L,527,13,11,20000
4220,4,11,2022,65,L,574,4,14,40000
97,7,1,2022,29,L,176,5,1,30000
1590,7,3,2023,56,L,887,18,2,20000
9417,10,3,2024,54,L,519,2,2,50000
341,19,7,2022,36,P,652,20,1,20000
2516,12,5,2022,52,L,272,5,5,50000
862,31,12,2023,69,P,159,20,1,10000
54,5,10,2023,53,P,379,4,12,10000
8913,10,8,2023,54,L,717,10,9,20000
1803,10,5,2022,69,L,323,14,7,30000
8790,2,7,2024,73,P,74,9,3,30000
3808,9,2,2022,21,P,733,19,11,20000
5869,18,1,2022,70,L,477,6,9,50000
6121,24,5,2023,77,P,615,15,9,20000
4887,4,11,2022,72,P,747,14,2,30000
5231,31,12,2023,22,L,284,5,10,20000
7253,23,2,2024,77,L,798,12,10,40000
5760,8,11,2024,37,P,885,11,12,20000
1609,4,1,2022,63,L,896,7,11,10000
4313,3,12,2023,59,P,839,8,8,10000
2006,3,7,2023,76,L,703,12,5,20000
1016,5,7,2022,78,P,242,9,12,50000
1589,31,2,2023,67,P,46,7,11,10000
8629,10,10,2022,26,P,919,3,5,40000
5476,14,3,2024,45,L,118,4,8,20000
6934,21,11,2022,76,L,856,10,6,40000
6012,21,5,2024,26,L,516,14,1,40000
3258,9,2,2024,27,L,610,20,8,40000
3069,4,9,2023,41,L,443,6,5,20000
9941,9,7,2024,35,P,836,1,6,10000
8358,3,9,2024,57,L,934,19,4,30000
6944,5,10,2022,36,L,258,6,8,20000
3101,20,3,2024,44,P,867,9,8,30000
3130,21,2,2023,21,L,177,10,2,50000
7350,22,7,2024,55,L,660,13,3,20000
1075,2,10,2022,24,P,765,12,14,40000
6932,31,2,2023,58,P,389,15,3,40000
3611,13,4,2023,52,L,624,13,14,50000
7382,2,5,2022,58,L,253,7,5,30000
5797,1,4,2023,66,L,419,17,14,10000
686,27,5,2023,77,P,97,12,13,10000
6132,22,1,2022,38,L,716,7,1,20000
9255,28,7,2022,71,L,476,7,13,30000
9426,20,2,2024,22,L,454,12,13,20000
6786,17,3,2022,77,L,938,11,5,20000
2698,20,7,2024,61,P,918,7,11,50000
9138,7,12,2022,50,L,573,7,14,50000
7508,14,2,2022,57,L,651,19,10,20000
8715,20,3,2023,48,P,602,16,10,40000
9443,16,3,2024,70,L,406,4,5,10000
1023,29,6,2022,58,L,867,7,2,50000
7309,4,5,2024,59,P,608,9,12,10000
2401,15,3,2023,73,P,97,13,1,50000
8202,11,6,2024,67,L,353,12,2,10000
8669,6,5,2022,74,L,611,3,12,30000
8127,2,5,2022,55,P,278,5,6,10000
473,11,7,2023,63,L,622,19,7,30000
5071,17,6,2022,49,L,711,5,13,30000
807,5,4,2022,80,L,77,11,14,30000
1600,9,1,2024,33,P,927,19,4,30000
1262,25,1,2024,59,L,834,8,4,30000
9136,27,2,2023,25,P,467,4,4,10000
8750,11,6,2024,66,P,424,18,3,20000
5474,5,11,2022,47,P,277,10,11,10000
6767,20,7,2024,79,P,800,17,5,40000
4215,31,1,2024,40,P,537,2,5,50000
571,6,12,2023,34,P,206,1,4,30000
3948,27,12,2024,77,L,658,1,8,50000
706,13,5,2023,35,L,548,7,5,50000
5271,23,10,2023,57,L,333,3,6,10000
6517,19,4,2022,34,P,257,14,11,40000
2561,8,12,2023,54,L,950,9,2,50000
6479,2,4,2023,33,L,570,11,9,50000
7379,5,6,2022,80,P,924,6,7,30000
9734,21,3,2022,38,L,488,7,5,30000
3392,24,12,2022,24,P,241,4,6,30000
959,13,7,2023,24,L,724,10,6,50000
8260,17,12,2022,37,L,946,4,5,30000
3647,30,3,2023,58,P,281,13,6,50000
1714,7,2,2023,28,L,367,13,14,50000
3736,24,7,2024,28,L,76,19,9,50000
8361,19,5,2023,30,P,634,15,14,10000
3682,5,5,2023,40,P,41,9,11,20000
23,10,6,2022,45,P,968,6,7,20000
9042,21,7,2023,67,L,951,6,4,30000
9197,14,1,2023,33,P,696,6,11,40000
2777,31,9,2024,73,L,569,11,4,40000
1000,20,2,2024,54,L,139,9,9,10000
8333,9,7,2024,73,L,701,9,9,20000
9027,31,5,2023,68,L,168,3,7,40000
9570,12,7,2024,73,P,247,8,11,30000
8426,25,8,2022,50,L,443,4,9,50000
1642,25,12,2024,69,L,167,8,2,50000
9857,9,8,2022,27,L,208,9,9,20000
7612,28,6,2023,47,L,517,8,3,20000
2453,16,7,2023,65,P,171,9,9,20000
969,7,8,2024,57,P,191,1,9,10000
7750,17,11,2022,43,L,368,15,11,40000
1104,30,3,2022,45,P,940,3,2,30000
3556,28,3,2023,61,L,527,8,8,30000
6598,26,1,2022,22,L,856,18,7,30000
7434,13,2,2023,58,P,321,14,12,10000
592,19,8,2022,35,P,19,8,4,10000
2174,18,3,2023,60,P,500,9,4,10000
3834,26,8,2022,63,P,500,19,8,40000
4395,27,3,2022,75,P,723,15,11,40000
3748,27,4,2022,24,L,658,17,10,30000
4324,17,7,2022,41,P,136,19,5,50000
9303,16,10,2024,27,P,416,10,7,40000
8960,15,11,2022,39,P,860,16,5,50000
5068,28,8,2023,47,P,600,8,8,10000
7849,30,6,2022,24,P,870,17,5,40000
1339,4,5,2024,69,L,517,18,13,20000
5451,4,5,2023,73,L,111,6,3,50000
1968,27,8,2023,21,L,648,12,11,10000
1387,6,6,2022,61,P,485,8,3,10000
3952,8,8,2023,56,L,743,18,11,20000
6931,24,5,2022,73,P,746,12,10,40000
721,22,5,2024,67,P,803,3,2,50000
3873,28,3,2024,64,P,220,3,6,10000
2547,31,8,2023,51,P,79,13,10,10000
7992,30,2,2023,75,P,128,12,7,30000
7021,12,6,2022,68,P,115,12,14,30000
9047,2,2,2022,43,L,997,8,11,40000
6235,2,11,2023,57,L,424,9,4,50000
1849,28,6,2022,49,L,980,14,3,20000
4729,5,2,2024,46,P,339,19,13,10000
4460,31,1,2022,76,L,604,5,14,50000
3785,6,1,2023,33,L,13,15,2,40000
3528,16,10,2022,64,P,720,7,6,40000
4100,7,9,2022,56,P,439,6,9,30000
9653,17,5,2023,35,P,945,20,3,30000
8144,3,6,2024,66,L,481,14,12,40000
2467,5,8,2023,46,P,256,14,13,40000
938,22,10,2024,33,L,108,5,14,50000
654,6,8,2024,68,P,810,2,2,10000
9427,20,10,2024,40,L,371,3,3,10000
8939,10,10,2024,24,L,550,17,13,20000
6006,30,9,2024,60,L,498,16,4,50000
5010,28,4,2022,41,L,293,4,6,20000
2614,4,6,2023,46,P,319,15,13,50000
6395,10,9,2023,62,P,563,11,5,40000
214,6,10,2022,26,P,256,7,1,10000
4671,15,1,2022,57,L,117,16,13,30000
8957,2,9,2023,24,P,509,7,11,30000
5200,26,9,2024,53,P,615,18,10,40000
1164,10,1,2024,37,L,927,16,13,50000
6787,19,3,2022,53,L,916,9,10,10000
5119,11,4,2022,80,L,407,14,4,50000
4741,27,12,2024,55,L,304,15,6,20000
3035,20,10,2023,30,L,522,15,4,10000
9802,14,9,2023,57,P,238,6,8,30000
6145,14,8,2024,77,L,524,4,12,50000
8366,25,1,2023,35,P,105,6,13,20000
5287,9,8,2023,80,P,332,17,10,30000
1934,19,6,2022,59,L,427,3,4,20000
312,22,10,2022,34,P,917,14,3,20000
7460,13,2,2022,23,P,310,11,13,20000
2399,16,10,2023,30,L,31,7,2,10000
2905,21,6,2022,61,P,562,17,12,10000
7117,29,10,2023,80,L,810,3,6,20000
6173,2,7,2022,40,P,785,13,9,50000
4493,14,7,2024,33,P,569,10,9,20000
5864,5,5,2023,38,P,491,14,12,20000
6055,1,12,2022,21,P,477,2,4,40000
3863,17,9,2024,40,P,709,7,10,50000
5788,24,12,2022,79,P,585,12,3,40000
2255,10,11,2022,67,L,961,1,14,30000
3719,18,12,2023,65,L,662,14,3,30000
8057,23,1,2022,39,P,343,13,10,40000
6049,8,4,2022,70,P,199,1,10,10000
4007,7,4,2022,46,P,145,10,2,20000
7008,20,4,2023,42,L,954,2,7,40000
9591,25,4,2024,78,L,680,13,4,20000
7100,13,7,2024,49,P,423,17,2,40000
3580,29,5,2022,49,P,888,14,10,40000
9199,15,6,2022,28,P,381,16,7,10000
5370,8,6,2024,36,L,789,16,4,50000
8899,25,8,2023,31,P,463,14,9,10000
475,9,6,2023,42,P,777,13,12,30000
7297,19,1,2023,21,L,762,1,12,30000
9271,25,12,2024,40,P,223,3,14,30000
4806,7,9,2023,23,P,577,11,3,10000
8116,12,5,2024,69,L,715,7,1,10000
4191,9,11,2023,73,L,319,18,8,30000
8036,17,4,2022,30,L,303,1,1,20000
1448,9,7,2024,49,P,35,19,10,10000
8519,2,6,2024,63,P,280,19,10,20000
8000,1,9,2022,47,L,365,19,8,50000
9979,25,11,2024,49,P,742,11,10,50000
9045,18,9,2022,28,L,918,17,8,10000
3752,7,2,2023,21,L,981,13,13,40000
4494,25,11,2022,64,P,6,9,6,30000
1159,14,6,2024,52,L,897,3,11,10000
9,30,6,2022,56,P,498,17,13,10000
1518,11,4,2024,49,L,369,1,9,50000
8613,29,10,2023,59,P,903,15,7,20000
1208,21,11,2024,23,L,849,5,8,30000
4440,4,9,2024,60,L,947,15,2,20000
7117,9,6,2024,30,L,135,14,11,30000
4674,12,12,2024,28,P,566,17,7,30000
997,11,10,2023,25,P,766,16,10,20000
8258,14,1,2023,74,L,668,3,3,40000
2438,24,12,2022,34,P,886,20,14,30000
5470,26,3,2022,54,L,124,16,11,10000
2786,9,7,2023,55,L,885,11,9,30000
1731,8,9,2023,38,L,164,4,3,10000
9824,4,7,2023,58,L,786,10,11,50000
9546,14,1,2023,35,L,42,5,11,10000
6011,8,5,2022,56,P,951,8,5,10000
7102,16,2,2024,47,L,426,19,5,30000
8386,30,7,2022,68,L,401,10,7,10000
3894,24,8,2022,25,P,256,6,10,20000
3864,17,9,2022,24,L,872,19,11,50000
9113,23,8,2022,70,L,490,4,5,50000
7518,10,5,2024,28,L,571,16,8,30000
2554,28,10,2024,58,P,854,15,5,40000
6428,18,5,2024,27,L,54,13,4,30000
4004,11,12,2024,74,P,318,6,7,40000
4245,6,4,2022,38,P,727,7,6,40000
9135,9,6,2024,62,P,292,4,6,10000
8802,3,1,2023,70,L,696,16,7,50000
5345,1,8,2023,61,L,676,13,12,20000
9479,20,8,2023,47,P,957,20,6,10000
8991,14,7,2022,58,P,29,19,6,50000
7359,3,7,2023,68,L,471,11,1,20000
7072,13,6,2023,60,L,957,11,14,10000
6401,27,8,2024,38,P,277,13,11,40000
402,17,6,2024,24,L,670,19,5,40000
7371,25,12,2022,70,L,69,18,1,30000
4535,24,8,2022,65,L,392,20,6,20000
7718,18,2,2023,76,L,171,12,2,20000
6266,28,3,2022,23,L,979,20,14,30000
4023,7,7,2024,53,L,154,5,10,30000
1220,14,7,2024,32,L,251,5,11,50000
1998,13,9,2023,38,L,72,3,8,20000
3159,17,2,2023,31,L,476,9,12,50000
5895,28,11,2023,78,L,895,6,9,40000
2648,8,4,2023,29,L,220,18,11,50000
3349,6,4,2022,24,L,568,8,6,40000
5299,20,5,2022,26,P,47,19,8,50000
6540,25,6,2023,50,L,793,17,13,10000
2591,13,8,2024,52,L,345,2,11,40000
7765,13,7,2022,70,L,633,18,4,10000
2668,14,2,2022,70,P,933,13,14,50000
8319,22,5,2023,32,L,40,13,10,10000
9629,18,12,2023,24,P,955,2,7,20000
5605,22,6,2023,62,L,337,4,3,10000
5461,26,6,2022,26,P,613,13,14,40000
6681,12,11,2023,66,P,119,12,11,30000
6143,25,12,2023,24,P,766,14,14,20000
603,4,7,2023,59,L,108,20,10,40000
9483,22,4,2024,41,P,442,7,10,40000
3741,20,9,2024,80,P,13,9,2,50000
3720,19,6,2022,77,L,405,10,14,50000
9156,27,3,2024,70,L,877,6,10,20000
855,31,8,2024,32,L,346,17,10,20000
7670,12,7,2022,71,P,916,8,4,50000
4880,19,2,2024,62,L,620,14,3,30000
8617,21,2,2024,65,P,562,6,6,10000
7100,17,7,2024,22,P,312,17,4,30000
3314,21,7,2023,24,P,164,11,13,50000
7990,22,2,2024,69,P,834,9,2,10000
2968,30,3,2023,69,L,268,6,4,50000
9111,28,5,2024,63,P,819,10,14,20000
8822,7,7,2022,72,P,835,3,8,30000
8633,20,6,2022,52,P,736,9,10,40000
5906,7,8,2022,67,L,642,17,9,40000
6347,6,11,2022,44,P,937,14,8,40000
6935,7,8,2023,21,P,949,8,14,50000
2510,23,12,2024,53,L,169,12,10,50000
3579,7,4,2022,75,P,711,8,7,30000
2883,27,4,2023,66,P,18,20,1,40000
6560,27,3,2023,49,P,979,4,5,30000
1285,28,10,2024,51,P,822,3,3,30000
4948,1,9,2023,42,P,384,7,7,50000
8075,22,12,2023,52,P,93,5,9,40000
5477,11,7,2024,66,L,486,3,4,40000
3274,22,5,2023,63,L,172,2,8,10000
6532,11,11,2024,77,P,962,14,11,40000
6354,27,9,2024,71,L,748,9,4,30000
7740,7,12,2024,77,P,417,10,4,30000
5212,28,7,2023,47,L,824,5,3,30000
2131,20,4,2024,68,L,556,20,7,10000
967,25,10,2024,71,P,556,6,2,10000
4183,2,4,2022,76,P,500,5,11,40000
4977,13,8,2023,31,P,32,9,6,30000
8627,20,6,2024,55,L,793,4,11,20000
1220,12,12,2024,67,P,774,9,14,30000
7006,30,3,2024,35,P,212,4,9,10000
8960,2,2,2022,37,P,584,10,10,30000
5635,8,4,2022,52,L,783,13,10,40000
2142,5,2,2023,62,L,47,1,11,10000
8460,7,1,2023,36,L,455,6,3,40000
6147,16,7,2022,42,L,180,15,1,10000
9152,28,10,2023,51,L,89,18,2,50000
2588,28,3,2022,22,P,772,17,10,40000
1730,19,3,2024,45,L,408,1,6,20000
5051,14,10,2023,38,P,643,12,4,50000
9249,31,9,2022,55,P,681,1,3,30000
4751,9,8,2023,29,L,742,18,1,10000
1349,23,2,2022,75,L,722,3,6,10000
7325,13,3,2024,21,L,307,19,8,40000
8532,7,10,2024,69,L,156,12,5,40000
6001,8,7,2023,47,P,777,18,9,40000
7883,25,5,2024,59,L,6,1,14,10000
6665,9,6,2023,62,L,684,1,3,40000
6055,12,6,2022,75,P,693,1,14,10000
8815,16,6,2022,76,P,993,8,11,10000
6483,12,10,2024,70,P,176,10,11,10000
7852,8,10,2023,57,P,140,14,10,50000
2490,12,5,2023,48,L,837,7,1,40000
3046,30,6,2022,23,L,360,1,2,50000
7192,29,10,2023,63,P,124,14,14,40000
4084,31,2,2022,46,P,502,20,1,20000
8050,21,2,2024,66,L,328,20,8,20000
4630,1,3,2022,43,P,820,3,4,40000
3282,17,5,2023,61,P,702,8,9,20000
6155,8,2,2022,54,L,955,11,4,30000
8495,15,6,2023,71,L,801,3,10,20000
9810,13,3,2023,55,L,699,9,9,40000
6026,17,2,2024,53,L,958,17,13,40000
1729,6,6,2023,49,L,947,15,9,20000
2857,9,5,2024,49,L,432,13,3,30000
7134,13,11,2022,63,P,285,8,6,40000
6967,16,6,2023,45,L,672,16,13,10000
5125,30,2,2023,32,P,326,17,1,50000
6518,29,7,2022,52,L,545,13,8,30000
247,1,1,2023,50,L,843,7,11,40000
7835,11,9,2023,65,L,536,20,9,50000
3834,29,2,2022,51,L,838,16,3,10000
577,1,12,2023,73,P,747,10,7,20000
6697,20,12,2024,46,L,131,18,9,20000
3588,6,6,2023,47,L,107,7,7,30000
5032,26,3,2022,44,L,574,16,7,50000
7245,16,10,2023,71,P,124,19,8,50000
4921,3,9,2022,50,P,983,18,7,20000
7514,14,1,2022,63,L,859,10,4,10000
9268,20,10,2023,56,P,189,20,9,30000
2554,1,8,2023,49,P,86,7,6,20000
9955,11,1,2022,42,L,362,13,3,30000
2622,15,7,2023,48,L,711,1,13,30000
4324,29,3,2024,45,P,222,20,13,50000
3714,16,11,2024,63,L,410,16,14,10000
